i t_now Tx Ty Tz theta_x_filt theta_y_filt 
1460 7.828243970870972 -0.06492464045299606 -0.003067280219526728 0.0 -2.4639286750180513e-07 0.00220768673289524 
1461 7.83360481262207 -0.07948943660238024 -0.0030677817008766804 0.0 -1.8479465062635385e-07 0.003908798270439405 
1462 7.838901042938232 -0.09098386787054416 -0.0030681578118891446 0.0 -1.3859598796976539e-07 0.0052325689591581365 
1463 7.844262599945068 -0.10017593294259516 -0.0030684398951484927 0.0 -1.0394699097732405e-07 0.0062733340112577935 
1464 7.849517583847046 -0.10764163083236372 -0.003068651457593004 0.0 -7.796024323299303e-08 0.007101844835893144 
1465 7.85482382774353 -0.11381296080022274 -0.0030688101294263866 0.0 -5.8470182424744776e-08 0.007771164989930265 
1466 7.860159635543823 -0.1190139222914518 -0.0030689291333014248 0.0 -4.3852636818558584e-08 0.008321092141018713 
1467 7.865444660186768 -0.12348751489001072 -0.0030690183862077027 0.0 -3.288947761391894e-08 0.008781474539895657 
1468 7.870790481567383 -0.12844704201322465 -0.003069085325887412 0.0 -2.4667108210439204e-08 0.009222635410174582 
1469 7.876065969467163 -0.1322614108745729 -0.003069135530647193 0.0 -1.8500331157829403e-08 0.009601443098444382 
1470 7.881359338760376 -0.13466563513057495 -0.0030691731842170293 0.0 -1.3875248368372051e-08 0.009885548864646734 
1471 7.886878728866577 -0.13752263495482547 -0.003069201424394406 0.0 -1.0406436276279038e-08 0.010146563362213954 
1472 7.892189979553223 -0.14024031223778088 -0.003069222604527439 0.0 -7.804827207209278e-09 0.010390261270949979 
1473 7.897510290145874 -0.14182283272376028 -0.0030692384896272135 0.0 -5.853620405406959e-09 0.010573034702501996 
1474 7.902773141860962 -0.14303335596761382 -0.0030692504034520443 0.0 -4.390215304055219e-09 0.01071011477616601 
1475 7.9080939292907715 -0.1439648812798729 -0.0030692593388206672 0.0 -3.2926614780414142e-09 0.010812924831414019 
1476 7.913363933563232 -0.1446871581434362 -0.0030692660403471347 0.0 -2.469496108531061e-09 0.010890032372850026 
1477 7.918596982955933 -0.14525249867047763 -0.0030692710664919852 0.0 -1.8521220813982956e-09 0.010947863028927033 
1478 7.923968076705933 -0.14466908321577235 -0.003069274836100623 0.0 -1.3890915610487216e-09 0.01094329898542418 
1479 7.929280996322632 -0.14370310372826403 -0.0030692776633071015 0.0 -1.0418186707865413e-09 0.010891940779881582 
1480 7.934518098831177 -0.1424497350780289 -0.0030692797837119606 0.0 -7.81364003089906e-10 0.010805485090164026 
1481 7.9399025440216064 -0.13994938198804266 -0.0030692813740156046 0.0 -5.860230023174295e-10 0.010644769251754642 
1482 7.945192575454712 -0.13699234599424454 -0.003069282566743338 0.0 -4.3951725173807216e-10 0.010428358301826387 
1483 7.950588703155518 -0.13162987543427238 -0.003069283461289138 0.0 -3.296379388035541e-10 0.010074301947137765 
1484 7.955841779708862 -0.08108528969020612 -0.0030692841321984876 0.0 -2.472284541026656e-10 0.007555726460353324 
1485 7.961049556732178 -0.06570718258983617 -0.0030692846353804998 0.0 -1.854213405769992e-10 0.005666794845264993 
1486 7.966249227523804 -0.054173602264558696 -0.0030692850127670094 0.0 -1.3906600543274942e-10 0.0042500961339487445 
1487 7.971567153930664 -0.0455234170206006 -0.003069285295806891 0.0 -1.0429950407456206e-10 0.0031875721004615584 
1488 7.97685694694519 -0.039035778087632034 -0.003069285508086803 0.0 -7.822462805592154e-11 0.0023906790753461687 
1489 7.982159614562988 -0.034170048887905605 -0.003069285667296736 0.0 -5.866847104194115e-11 0.0017930093065096266 
1490 7.9873926639556885 -0.03052075198811078 -0.0030692857867041868 0.0 -4.4001353281455864e-11 0.00134475697988222 
1491 7.992744207382202 -0.02778377931326467 -0.003069285876259774 0.0 -3.30010149610919e-11 0.001008567734911665 
1492 7.998034954071045 -0.02573104980713008 -0.0030692859434264647 0.0 -2.4750761220818926e-11 0.0007564258011837488 
1493 8.00339961051941 -0.024191502677529137 -0.0030692859938014827 0.0 -1.8563070915614195e-11 0.0005673193508878116 
1494 8.008778095245361 -0.023036842330328437 -0.0030692860315827465 0.0 -1.3922303186710646e-11 0.0004254895131658587 
1495 8.014061212539673 -0.022170847069927908 -0.003069286059918694 0.0 -1.0441727390032984e-11 0.00031911713487439404 
1496 8.019284963607788 -0.02152135062462751 -0.003069286081170655 0.0 -7.831295542524738e-12 0.00023933785115579553 
1497 8.024549722671509 -0.021034228290652213 -0.0030692860971096255 0.0 -5.873471656893554e-12 0.00017950338836684665 
1498 8.029797077178955 -0.02066888654017074 0.04539009895117573 0.0 -0.0022530341564956534 0.000134627541275135 
1499 8.035195112228394 -0.02039488022730963 0.06437871565355369 0.0 -0.004182494947265329 0.00010097065595635125 
1500 8.040489435195923 -0.020189375492663805 0.07624451451661086 0.0 -0.005629590540342585 7.572799196726345e-05 
1501 8.046289205551147 -0.020035246941679435 0.08928926669562917 0.0 -0.006906660377392959 5.6795993975447584e-05 
1502 8.05166745185852 -0.019919650528441152 0.09924027483969243 0.0 -0.007960336826301956 4.259699548158569e-05 
1503 8.0570068359375 -0.019832953218512445 0.10783049053565287 0.0 -0.00884646637145977 3.1947746611189266e-05 
1504 8.062516450881958 -0.01976793023606591 0.11333887803975227 0.0 -0.00951106353032813 2.396080995839195e-05 
1505 8.070341110229492 -0.019719162999231016 0.12264988513149325 0.0 -0.010249196577282441 1.7970607468793962e-05 
1506 8.075957298278809 -0.019682587571604838 0.13344909618930167 0.0 -0.011090418575861821 1.3477955601595472e-05 
1507 8.081326484680176 -0.01965515600088521 0.14179433340409892 0.0 -0.01186514431883303 1.0108466701196603e-05 
1508 8.086677312850952 -0.019634582322845484 0.14870742864182976 0.0 -0.012542062697182653 7.581350025897453e-06 
1509 8.09230375289917 -0.019619152064315692 0.1539955303261646 0.0 -0.013097688516505479 5.686012519423089e-06 
1510 8.097834587097168 -0.01960757937041835 0.1585446646658607 0.0 -0.013562344916558205 4.264509389567317e-06 
1511 8.103615045547485 -0.019598899849995344 0.16253998096188005 0.0 -0.013958774252158357 3.198382042175488e-06 
1512 8.109082221984863 -0.019592390209678085 0.16612034118994412 0.0 -0.01430403328941908 2.3987865316316157e-06 
1513 8.1145179271698 -0.019587507979440144 0.17042094556119933 0.0 -0.014658851638485838 1.7990898987237118e-06 
1514 8.119892120361328 -0.019583846306761687 0.17478317761384632 0.0 -0.015020839471407123 1.3493174240427839e-06 
1515 8.12515377998352 -0.019581100052252845 0.18022345902379386 0.0 -0.01543613959013476 1.0119880680320879e-06 
1516 8.130409240722656 -0.01957904036137121 0.18496313443448434 0.0 -0.015843488750301706 7.589910510240659e-07 
1517 8.135871887207031 -0.01957749559320999 0.19068857573384657 0.0 -0.01629281172710874 5.692432882680494e-07 
1518 8.141107082366943 -0.019576337017089072 0.19358203230044715 0.0 -0.01662980395971401 4.2693246620103705e-07 
1519 8.146476030349731 -0.019575468084998382 0.1978517188430055 0.0 -0.01697842220528918 3.201993496507778e-07 
1520 8.151774644851685 -0.019574816385930366 0.2011645983565693 0.0 -0.017287822925031168 2.4014951223808335e-07 
1521 8.157137155532837 -0.01957432761162935 0.20423965041879538 0.0 -0.017567810500398264 1.8011213417856251e-07 
1522 8.162487745285034 -0.019573961030903593 0.20610568562796522 0.0 -0.017777801181923587 1.3508410063392188e-07 
1523 8.167803287506104 -0.019573686095359272 0.2075443285529489 0.0 -0.01793529419306758 1.013130754754414e-07 
1524 8.173034906387329 -0.019573479893701035 0.208662427264793 0.0 -0.018053413951425575 7.598480660658106e-08 
1525 8.178251266479492 -0.019573325242457355 0.20850906408742703 0.0 -0.018094066734633464 5.6988604954935794e-08 
1526 8.183501720428467 -0.019573209254024598 0.20685001365460204 0.0 -0.018028682250918165 4.274145371620185e-08 
1527 8.188871145248413 -0.019573122262700023 0.2055713069355396 0.0 -0.017931706852571082 3.2056090287151384e-08 
1528 8.194300889968872 -0.019573057019206596 0.2030670264520354 0.0 -0.01776310123268955 2.4042067715363538e-08 
1529 8.199701070785522 -0.01957300808658653 0.2011531748005568 0.0 -0.017588709982217798 1.8031550786522655e-08 
1530 8.205122232437134 -0.01957297138712148 0.19920236695268909 0.0 -0.017409979508803373 1.3523663089891991e-08 
1531 8.21156620979309 -0.019572943862522688 0.19516136709671972 0.0 -0.01713212240970588 1.0142747317418993e-08 
1532 8.217195272445679 -0.019572923219073595 0.19154123660751265 0.0 -0.016827855514261546 7.607060488064245e-09 
1533 8.222756147384644 -0.01957290773648677 0.18981869894332887 0.0 -0.016599655342678293 5.7052953660481835e-09 
1534 8.228219509124756 -0.01957289612454666 0.1854674539986344 0.0 -0.016284694107309032 4.278971524536138e-09 
1535 8.233654737472534 -0.019572887415591576 0.18367472845403426 0.0 -0.016048473180782084 3.2092286434021035e-09 
1536 8.239041805267334 -0.01957288088387526 0.1813317276633314 0.0 -0.015823370450326266 2.4069214825515777e-09 
1537 8.24448275566101 -0.019572875985088025 0.1780239295995 0.0 -0.015558669331363188 1.8051911119136834e-09 
1538 8.249871492385864 -0.019572872310997597 0.17344003527746835 0.0 -0.015216332385459056 1.3538933339352625e-09 
1539 8.255248069763184 -0.01957286955542978 0.168377256785689 0.0 -0.014815770431994283 1.0154200004514468e-09 
1540 8.260749816894531 -0.019572867488753913 0.16295403409886988 0.0 -0.01437153786021388 7.615650003385851e-10 
1541 8.267632961273193 0.02888653915284416 0.15313505958039428 0.0 -0.013702804182454321 -0.002253034512239374 
1542 8.273232698440552 0.04581305528618651 0.14708916900376146 0.0 -0.013105379853013436 -0.004086622074274479 
1543 8.278705835342407 0.06018336570005681 0.1404444110092236 0.0 -0.012513502361896097 -0.00560562385248263 
1544 8.284110069274902 0.07263770415602674 0.13382859173913417 0.0 -0.01192578313687627 -0.006888684430175419 
1545 8.289494037628174 0.08365634471130037 0.12620221901507037 0.0 -0.011293245575868967 -0.007994790970126835 
1546 8.294886827468872 0.09256836187965171 0.11932672542627806 0.0 -0.010675031298431666 -0.008920244946211612 
1547 8.300371885299683 0.10141165052237734 0.06819862829610834 0.0 -0.008006273473823749 -0.009758146534957018 
1548 8.30579686164856 0.11281836593504715 0.05190352661378049 0.0 -0.006004705105367812 -0.010674193077234571 
1549 8.311201095581055 0.12058782890307135 0.0396822003520346 0.0 -0.004503528829025859 -0.011457102055063952 
1550 8.316646814346313 0.12857868399254402 0.03051620565572518 0.0 -0.0033776466217693944 -0.012188094895117811 
1551 8.322494506835938 0.13522638148254845 0.02364170963349311 0.0 -0.002533234966327046 -0.012832213596279422 
1552 8.328142881393433 0.1403158423288069 0.018485837616819063 0.0 -0.0018999262247452844 -0.013363239657711237 
1553 8.333637237548828 0.14368534978330894 0.014618933604313522 0.0 -0.0014249446685589632 -0.013761509203785098 
1554 8.33902645111084 0.14624426254959974 0.011718755594934368 0.0 -0.0010687085014192224 -0.014060211363340494 
1555 8.344463586807251 0.1481952292997321 0.009543622087900003 0.0 -0.0008015313760644168 -0.014284237983007042 
1556 8.349870681762695 0.1486591828083903 0.00791227195762423 0.0 -0.0006011485320483126 -0.014404320912196344 
1557 8.35536789894104 0.14745578554739136 0.0066887593599173996 0.0 -0.0004508613990362344 -0.014398509037967105 
1558 8.36091136932373 0.1454804306351511 0.005771124911637276 0.0 -0.00033814604927717576 -0.01429827606117396 
1559 8.366424322128296 0.14086318509616466 0.005082899075427185 0.0 -0.0002536095369578818 -0.01403135318633667 
1560 8.371856927871704 0.13831483368989092 0.004566729698269617 0.0 -0.00019020715271841137 -0.013783225857293243 
1561 8.377527236938477 0.1358795756782089 0.00417960266540144 0.0 -0.00014265536453880853 -0.013549193324950064 
1562 8.383139371871948 0.1345598026034753 0.003889257390750307 0.0 -0.0001069915234041064 -0.01337366892569268 
1563 8.388673543930054 0.13050411168778098 0.0036714984347619582 0.0 -8.02436425530798e-05 -0.01309821451956782 
1564 8.394086837768555 0.1258333710637775 0.0035081792177706957 0.0 -6.0182731914809854e-05 -0.012747812608292351 
1565 8.399536371231079 0.12070012076413533 0.050814021135911505 0.0 -0.002250234165466049 -0.012341200068153925 
1566 8.404969692230225 0.1131566984173499 0.0673543359227742 0.0 -0.0040365838473113026 -0.011796557347892216 
1567 8.41032862663269 0.10476229174908569 0.08040353412471096 0.0 -0.0054722201798164585 -0.011148390129892894 
1568 8.415848016738892 0.05139243796798266 0.0923456339025192 0.0 -0.006692758535877148 -0.00836129259741967 
1569 8.421237230300903 0.03437476882189272 0.09988610071296576 0.0 -0.007608162302922666 -0.006270969448064753 
1570 8.42689037322998 0.021611516962325265 0.10762556132341998 0.0 -0.00839058919932802 -0.004703227086048565 
1571 8.432589292526245 0.012039078067649674 0.11455634150227234 0.0 -0.009073283442753252 -0.0035274203145364237 
1572 8.438075542449951 0.004859748896642974 0.11985033249496924 0.0 -0.009633239298237634 -0.0026455652359023175 
1573 8.4436936378479 -0.0005247479816120459 0.12439656809178018 0.0 -0.01010114322541153 -0.001984173926926738 
1574 8.449292659759521 -0.004563120640303314 0.12838237598002733 0.0 -0.010500008206352558 -0.0014881304451950536 
1575 8.454798221588135 -0.0075919001343217616 0.1329793242810093 0.0 -0.010895031013179545 -0.0011160978338962903 
1576 8.460421085357666 -0.009863484754835602 0.13549396500683014 0.0 -0.011191298118299785 -0.0008370733754222176 
1577 8.465830087661743 -0.011567173220220977 0.13946772322120296 0.0 -0.01150937251826118 -0.0006278050315666633 
1578 8.4712233543396 -0.012844939569260012 0.1425468400410268 0.0 -0.011795865353792836 -0.00047085377367499747 
1579 8.476606607437134 -0.013803264331039289 0.14440369990599197 0.0 -0.012010734980441577 -0.00035314033025624807 
1580 8.48198413848877 -0.014522007902373743 0.14582323741041917 0.0 -0.012171887200428133 -0.00026485524769218603 
1581 8.487704992294312 -0.015061065580874585 0.14588372941508754 0.0 -0.012244814329857443 -0.00019864143576913952 
1582 8.493169784545898 -0.015465358839750216 0.14643495391509598 0.0 -0.012299509676929426 -0.00014898107682685463 
1583 8.49898362159729 -0.015768578783906938 0.1468748574310033 0.0 -0.012340531187233411 -0.00011173580762014097 
1584 8.504547357559204 -0.015995993742024477 0.14723127020883492 0.0 -0.012371297319961401 -8.380185571510573e-05 
1585 8.510096788406372 -0.016166554960612638 0.14752506493310966 0.0 -0.012394371919507393 -6.285139178632929e-05 
1586 8.515873908996582 -0.016294475874553755 0.1488029498465721 0.0 -0.012459614904727495 -4.713854383974697e-05 
1587 8.52135968208313 -0.016390416560009596 0.1493088857817662 0.0 -0.012508547143642572 -3.535390787981023e-05 
1588 8.526960611343384 -0.01646237207410147 0.1497152303388651 0.0 -0.01254524632282888 -2.651543090985767e-05 
1589 8.532522439956665 -0.016516338709670383 0.14901582763303728 0.0 -0.012524833671658003 -1.9886573182393254e-05 
1590 8.537972211837769 -0.016556813686347063 0.14693502364146283 0.0 -0.012413650112158628 -1.4914929886794942e-05 
1591 8.54362678527832 -0.01658716991885457 0.14635883157029073 0.0 -0.012330262442534098 -1.1186197415096207e-05 
1592 8.549202680587769 -0.016609937093235206 0.13873502168542398 0.0 -0.011932164304036593 -8.389648061322156e-06 
1593 8.554769277572632 -0.01662701247402068 0.13330239492001214 0.0 -0.011489779593481641 -6.292236045991617e-06 
1594 8.560227155685425 -0.01663981900960979 0.1286255240331672 0.0 -0.011062116989444211 -4.719177034493713e-06 
1595 8.565661668777466 -0.01664942391130162 0.12506633849939214 0.0 -0.010693433000855531 -3.5393827758702842e-06 
1596 8.57106614112854 -0.016656627587570492 0.12186563916001117 0.0 -0.010368982973853413 -2.6545370819027134e-06 
1597 8.576687812805176 -0.016662030344772146 0.11790234327226815 0.0 -0.01002977138248061 -1.990902811427035e-06 
1598 8.582092761993408 -0.016666082412673387 0.11590776285796581 0.0 -0.009775362688951007 -1.4931771085702763e-06 
1599 8.587504386901855 -0.016669121463599317 0.11339992460817652 0.0 -0.009536619133243197 -1.1198828314277073e-06 
1600 8.59284520149231 -0.016671400751793766 0.06458882827104684 0.0 -0.007152464349932398 -8.399121235707805e-07 
1601 8.5984046459198 -0.016673110217939602 0.050031477183499005 0.0 -0.005364348262449298 -6.299340926780853e-07 
1602 8.603859663009644 -0.016674392317548976 0.03911346386783814 0.0 -0.004023261196836974 -4.72450569508564e-07 
1603 8.60933518409729 -0.01667535389225601 0.03092495388109249 0.0 -0.0030174458976277305 -3.54337927131423e-07 
1604 8.614717483520508 -0.016676075073286285 0.02478357139103326 0.0 -0.002263084423220798 -2.6575344534856725e-07 
1605 8.620107889175415 -0.016676615959058994 0.02017753452348882 0.0 -0.0016973133174155986 -1.9931508401142544e-07 
1606 8.625478267669678 -0.01667702162338852 0.016723006872830494 0.0 -0.0012729849880616989 -1.4948631300856908e-07 
1607 8.631131887435913 -0.01667732587163567 0.014132111134836757 0.0 -0.0009547387410462742 -1.1211473475642681e-07 
1608 8.636811256408691 -0.01667755405782103 0.060648324391581035 0.0 -0.002969088207875255 -8.40860510673201e-08 
1609 8.642294645309448 -0.016677725197460053 0.07508640106223718 0.0 -0.004575724379118207 -6.306453830049008e-08 
1610 8.647702932357788 -0.016677853552189315 0.08600723730326978 0.0 -0.005828638543111029 -4.729840372536756e-08 
1611 8.653313875198364 -0.016677949818236264 0.0968320285012037 0.0 -0.006912135272787469 -3.547380279402567e-08 
1612 8.658765077590942 -0.016678022017771476 0.10456516014129763 0.0 -0.007772694855605406 -2.6605352095519256e-08 
1613 8.664258241653442 -0.016678076167422888 0.11300080274773663 0.0 -0.008561925649400684 -1.9954014071639442e-08 
1614 8.669683456420898 -0.016678116779661446 0.11894370280341837 0.0 -0.00920178578030775 -1.496551055372958e-08 
1615 8.675116777420044 -0.01667814723884036 0.12500720778869875 0.0 -0.009777553086964114 -1.1224132915297186e-08 
1616 8.680559635162354 -0.016678170083224548 0.1296516159891435 0.0 -0.010257315602516998 -8.41809968647289e-09 
1617 8.686180353164673 -0.016678187216512694 0.1347425145242736 0.0 -0.010713011560302875 -6.313574764854668e-09 
1618 8.691749572753906 -0.016678200066478795 0.1396897253844162 0.0 -0.011150657599763499 -4.735181073641001e-09 
1619 8.697171926498413 -0.016678209703953374 0.14143682422985676 0.0 -0.01143095509379836 -3.5513858052307506e-09 
1620 8.70258378982544 -0.01667821693205931 0.14325259639564206 0.0 -0.011641178214324505 -2.663539353923063e-09 
1621 8.709113359451294 -0.016678222353138764 0.1436094494667245 0.0 -0.011750908519158505 -1.997654515442297e-09 
1622 8.714768171310425 -0.016678226418948353 0.14438212983693888 0.0 -0.011833206247784006 -1.4982408865817229e-09 
1623 8.72034764289856 -0.016678229468305546 0.14395625659654088 0.0 -0.011846992508692523 -1.1236806649362922e-09 
1624 8.725847721099854 -0.016678231755323437 0.14414148476834274 0.0 -0.011857332204373912 -8.427604987022191e-10 
1625 8.73149037361145 -0.01667823347058686 0.14430566864368838 0.0 -0.011865086976134953 -6.320703740266643e-10 
1626 8.736963987350464 -0.01667823475703442 0.14342301556733655 0.0 -0.011822966019395125 -4.740527805199982e-10 
1627 8.742574453353882 -0.016678235721870095 0.1432652513973707 0.0 -0.011791375301840254 -3.5553958538999866e-10 
1628 8.74814748764038 -0.01667823644549685 0.14317178355158838 0.0 -0.011767682263674101 -2.66654689042499e-10 
1629 8.753619909286499 -0.016678236988216914 0.14312653794894367 0.0 -0.011749912485049488 -1.9999101678187424e-10 
1630 8.759093523025513 -0.016678237395256965 0.14208640529929673 0.0 -0.011688648115520419 -1.4999326258640568e-10 
1631 8.764780521392822 -0.016678237700537002 0.14181012398455733 0.0 -0.011642699838373616 -1.1249494693980427e-10 
1632 8.77033281326294 -0.01667823792949703 0.14059630708603724 0.0 -0.011560301594952908 -8.43712102048532e-11 
1633 8.775886058807373 -0.016678238101217054 0.13915834145318853 0.0 -0.011450567739471918 -6.32784076536399e-11 
1634 8.78138518333435 -0.016678238230007067 0.13652074440211362 0.0 -0.01127239327673996 -4.745880574022992e-11 
1635 8.786890983581543 -0.01667823832659958 0.1313998903811114 0.0 -0.01094701428744856 -3.5594104305172436e-11 
1636 8.792609691619873 -0.016678238399043963 0.1274358119433775 0.0 -0.010607105974358794 -2.6695578228879327e-11 
1637 8.79871940612793 -0.016678238453377247 0.12234870582292277 0.0 -0.010208363632859645 -2.0021683671659495e-11 
1638 8.805811405181885 -0.016678238494127216 0.11895958436033739 0.0 -0.009861369841174675 -1.501626275374462e-11 
1639 8.811851501464844 -0.016678238524689692 0.0694875256136107 0.0 -0.007396027380881007 -1.1262197065308465e-11 
1640 8.817272901535034 -0.016678238547611548 0.054434452718865094 0.0 -0.005547020535660755 -8.446647798981349e-12 
1641 8.822849988937378 -0.016678238564802935 0.04314464804780589 0.0 -0.004160265401745566 -6.334985849236011e-12 
1642 8.828301191329956 -0.016678238577696482 0.03467729454451149 0.0 -0.0031201990513091745 -4.7512393869270085e-12 
1643 8.833794355392456 -0.01667823858736664 0.028326779417040683 0.0 -0.002340149288481881 -3.563429540195256e-12 
1644 8.839218854904175 -0.01667823859461926 0.023563893071437587 0.0 -0.0017551119663614108 -2.672572155146442e-12 
1645 8.844787359237671 -0.01667823860005872 0.019991728312235255 0.0 -0.001316333974771058 -2.0044291163598316e-12 
1646 8.850341558456421 -0.016678238604138317 0.017312604742833512 0.0 -0.0009872504810782934 -1.5033218372698737e-12 
1647 8.855830907821655 -0.01667823860719802 0.015303262065782204 0.0 -0.00074043786080872 -1.1274913779524052e-12 
1648 8.861399412155151 -0.06513760363838078 0.013796255057993723 0.0 -0.00055532839560654 0.002253033219922356 
1649 8.866982698440552 -0.0841262146332413 0.012665999802152363 0.0 -0.00041649629670490503 0.0041824933135127815 
1650 8.872401475906372 -0.09702306293709949 0.011818308360271338 0.0 -0.00031237222252867875 0.005677525419266209 
1651 8.87799072265625 -0.10933108556864318 0.011182539778860575 0.0 -0.00023427916689650906 0.006942610605263103 
1652 8.883590459823608 -0.11920887683708711 0.0107057133428025 0.0 -0.0001757093751723818 0.00798729670323684 
1653 8.889068603515625 -0.12877529227109433 0.010348093515758947 0.0 -0.00013178203137928634 0.008914622383398966 
1654 8.894459009170532 -0.1376300092416233 0.010079878645476279 0.0 -9.883652353446476e-05 0.009753927750202385 
1655 8.89983868598938 -0.14285901357088435 0.009878717492764278 0.0 -7.412739265084858e-05 0.01038340677530495 
1656 8.905226707458496 -0.15299316686214467 0.009727846628230277 0.0 -5.5595544488136434e-05 0.01114313825749552 
1657 8.91060185432434 -0.1608392032793124 0.009614693479829777 0.0 -4.1696658366102326e-05 0.011856746113175122 
1658 8.91598892211914 -0.16840854417545792 0.009529828618529404 0.0 -3.127249377457674e-05 0.012535763111616647 
1659 8.921511888504028 -0.17577156719879206 0.00946617997255412 0.0 -2.3454370330932555e-05 0.013188836967129615 
1660 8.92701244354248 -0.18916735652535333 0.009418443488072662 0.0 -1.7590777748199416e-05 0.014110073816164663 
1661 8.93254280090332 -0.1990599556554643 0.009382641124711566 0.0 -1.3193083311149562e-05 0.01499274959518338 
1662 8.937949419021606 -0.2087236251490256 0.009355789352190743 0.0 -9.894812483362172e-06 0.01584650457168985 
1663 8.943442821502686 -0.21615507975296985 0.009335650522800127 0.0 -7.421109362521629e-06 0.01658269301254577 
1664 8.948941707611084 -0.22390304123319546 0.009320546400757164 0.0 -5.565832021891222e-06 0.017278645449869533 
1665 8.954474687576294 -0.2293481088242706 0.009309218309224942 0.0 -4.1743740164184165e-06 0.01784854681342296 
1666 8.959875345230103 -0.23402515417449746 0.009300722240575775 0.0 -3.1307805123138124e-06 0.01832390987164864 
1667 8.965296268463135 -0.23812659030889033 0.0092943501890889 0.0 -2.348085384235359e-06 0.01872836920087851 
1668 8.970660924911499 -0.24076567326685458 0.009289571150473746 0.0 -1.7610640381765193e-06 0.019031713697800913 
1669 8.976029634475708 -0.2417563079687482 0.00928598687151238 0.0 -1.3207980286323895e-06 0.019211285034932107 
1670 8.981472492218018 -0.23889640818132646 0.009283298662291353 0.0 -9.905985214742922e-07 0.01915421539553807 
1671 8.986982345581055 -0.2356161825265861 0.009281282505375585 0.0 -7.429488911057192e-07 0.018967603921955865 
1672 8.99249267578125 -0.2315400610480216 0.009279770387688756 0.0 -5.572116683292894e-07 0.01868383421008739 
1673 8.998013734817505 -0.22686581393363378 0.009278636299423637 0.0 -4.17908751246967e-07 0.01832719581950421 
1674 9.00350546836853 -0.22071069646861632 0.009277785733224795 0.0 -3.1343156343522525e-07 0.017867968884324393 
1675 9.009094953536987 -0.21495376052908213 0.009277147808575666 0.0 -2.3507367257641892e-07 0.017379739438902857 
1676 9.014622926712036 -0.20798375558096993 0.00927666936508882 0.0 -1.763052544323142e-07 0.01682181921259427 
1677 9.020053148269653 -0.19955065426991758 0.009276310532473683 0.0 -1.3222894082423564e-07 0.016163693865059794 
1678 9.025466203689575 -0.1915286575103132 0.00927604140801233 0.0 -9.917170561817674e-08 0.015478353574811653 
1679 9.030882835388184 -0.18230287654680222 0.009275839564666315 0.0 -7.437877921363256e-08 0.014724663179322507 
1680 9.036327600479126 -0.1654342730456234 0.009275688182156806 0.0 -5.578408441022442e-08 0.013584152818623503 
1681 9.041969060897827 -0.15855684163175082 0.009275574645274672 0.0 -4.183806330766832e-08 0.012728770048099249 
1682 9.047831296920776 -0.09877467623751651 0.009275489492613073 0.0 -3.1378547480751235e-08 0.009546577536074437 
1683 9.053378820419312 -0.07934460653315702 -0.0391839594321227 0.0 0.002253010618179939 0.007159933152055828 
1684 9.059003591537476 -0.0647720542548874 -0.05301735539506182 0.0 0.0039427921157255035 0.005369949864041872 
1685 9.064696788787842 -0.05384264004618518 -0.06959785550233935 0.0 0.00549774952092575 0.004027462398031404 
1686 9.070176839828491 -0.04564557938965851 -0.08124072079228754 0.0 0.006759841645947151 0.003020596798523553 
1687 9.075650215148926 -0.03949778389726351 -0.09212968070604557 0.0 0.00785022091507245 0.0022654475988926645 
1688 9.081107378005981 -0.03488693727796726 -0.10094403923376749 0.0 0.00876387943803764 0.0016990856991694983 
1689 9.086642980575562 -0.031428802313495076 -0.10971365639195094 0.0 0.009592933505620783 0.0012743142743771238 
1690 9.092260599136353 -0.02883520109014093 -0.12003370635715299 0.0 0.01045440923411118 0.0009557357057828429 
1691 9.097850322723389 -0.026890000172625328 -0.12849774073713013 0.0 0.011244326205838226 0.0007168017793371321 
1692 9.103413581848145 -0.025431099484488625 -0.13549870214111334 0.0 0.011932638005754725 0.0005376013345028491 
1693 9.10889196395874 -0.0243369239683861 -0.14188253478508597 0.0 0.012544745926813317 0.00040320100087713685 
1694 9.114327430725098 -0.023516292331309203 -0.14677328205929982 0.0 0.013051763903167868 0.00030240075065785264 
1695 9.119925022125244 -0.02290081860350153 -0.1520550268246067 0.0 0.013527900525232422 0.00022680056299338947 
1696 9.12557601928711 -0.022439213307645776 -0.15508938616018225 0.0 0.013885002991780838 0.00017010042224504211 
1697 9.131198167800903 -0.02209300933575396 -0.15842799155080103 0.0 0.014200766877252758 0.00012757531668378157 
1698 9.136786222457886 -0.0218333563568351 -0.16357792605060906 0.0 0.014581400898038522 9.568148751283618e-05 
1699 9.142354488372803 -0.021638616622645955 -0.17222198022221813 0.0 0.015154497695668918 7.176111563462714e-05 
1700 9.14776873588562 -0.02149256182200409 -0.17792677228891307 0.0 0.01568019436501293 5.382083672597035e-05 
1701 9.15332579612732 -0.021383020721522695 -0.17922118989830413 0.0 0.015978592795899724 4.0365627544477765e-05 
1702 9.15879774093628 -0.02130086489616165 -0.17912449315753715 0.0 0.016106517547943604 3.0274220658358324e-05 
1703 9.164399862289429 -0.021239248027140868 -0.17592155829718792 0.0 0.016010713901056656 2.2705665493768742e-05 
1704 9.170095682144165 -0.02119303537537528 -0.17237708009184943 0.0 0.01579505005920962 1.7029249120326556e-05 
1705 9.175797462463379 -0.021158375886551086 -0.16603377351362278 0.0 0.01539361793134388 1.2771936840244917e-05 
