i t_now Tx Ty Tz theta_x_filt theta_y_filt 
174 0.9197664260864258 0.0 0.0 0.0 0.0 0.0 
175 0.9251325130462646 0.0 0.0 0.0 0.0 0.0 
176 0.9304177761077881 0.0 0.0 0.0 0.0 0.0 
177 0.935640811920166 0.0 0.0 0.0 0.0 0.0 
178 0.9408807754516602 0.0 0.0 0.0 0.0 0.0 
179 0.9461126327514648 0.0 0.0 0.0 0.0 0.0 
180 0.9513139724731445 0.0 0.0 0.0 0.0 0.0 
181 0.956676721572876 0.0 0.0 0.0 0.0 0.0 
182 0.9619462490081787 0.0 0.0 0.0 0.0 0.0 
183 0.9672441482543945 0.0 0.0 0.0 0.0 0.0 
184 0.9724936485290527 0.0 0.0 0.0 0.0 0.0 
185 0.9778721332550049 0.0 0.0 0.0 0.0 0.0 
186 0.9831054210662842 0.0 0.0 0.0 0.0 0.0 
187 0.9883666038513184 0.0 0.0 0.0 0.0 0.0 
188 0.9936165809631348 0.0 0.0 0.0 0.0 0.0 
189 0.9988265037536621 0.0 0.0 0.0 0.0 0.0 
190 1.0042409896850586 0.0 0.0 0.0 0.0 0.0 
191 1.0096068382263184 0.0 0.0 0.0 0.0 0.0 
192 1.015000343322754 0.0 0.0 0.0 0.0 0.0 
193 1.0202789306640625 0.0 0.0 0.0 0.0 0.0 
194 1.0255086421966553 0.0 0.0 0.0 0.0 0.0 
195 1.030710220336914 0.0 0.0 0.0 0.0 0.0 
196 1.0359225273132324 0.0 0.0 0.0 0.0 0.0 
197 1.0411262512207031 0.0 0.0 0.0 0.0 0.0 
198 1.0463721752166748 0.0 0.0 0.0 0.0 0.0 
199 1.0516223907470703 0.0 0.0 0.0 0.0 0.0 
200 1.0568828582763672 0.0 0.0 0.0 0.0 0.0 
201 1.062258005142212 0.0 0.0 0.0 0.0 0.0 
202 1.067779779434204 0.0 0.0 0.0 0.0 0.0 
203 1.073298454284668 0.0 0.0 0.0 0.0 0.0 
204 1.0789904594421387 0.0 0.0 0.0 0.0 0.0 
205 1.084517240524292 0.0 0.0 0.0 0.0 0.0 
206 1.0898089408874512 0.0 0.0 0.0 0.0 0.0 
207 1.095045566558838 0.0 0.0 0.0 0.0 0.0 
208 1.1002607345581055 0.0 0.0 0.0 0.0 0.0 
209 1.1054787635803223 0.0 0.0 0.0 0.0 0.0 
210 1.11069917678833 0.0 0.0 0.0 0.0 0.0 
211 1.1161091327667236 0.0 0.0 0.0 0.0 0.0 
212 1.1213891506195068 0.0 0.0 0.0 0.0 0.0 
213 1.126692295074463 0.0 0.0 0.0 0.0 0.0 
214 1.1319968700408936 0.0 0.0 0.0 0.0 0.0 
215 1.1372387409210205 0.0 0.0 0.0 0.0 0.0 
216 1.1425666809082031 0.0 0.0 0.0 0.0 0.0 
217 1.1477599143981934 0.0 0.0 0.0 0.0 0.0 
218 1.1529688835144043 0.0 0.0 0.0 0.0 0.0 
219 1.158172845840454 0.0 0.0 0.0 0.0 0.0 
220 1.1633973121643066 0.0 0.0 0.0 0.0 0.0 
221 1.1687424182891846 0.0 0.0 0.0 0.0 0.0 
222 1.1741063594818115 0.0 0.0 0.0 0.0 0.0 
223 1.179471731185913 0.0 0.0 0.0 0.0 0.0 
224 1.1849908828735352 0.0 0.0 0.0 0.0 0.0 
225 1.1902670860290527 0.0 0.0 0.0 0.0 0.0 
226 1.1955482959747314 0.0 0.0 0.0 0.0 0.0 
227 1.2007689476013184 0.0 0.0 0.0 0.0 0.0 
228 1.2060072422027588 0.0 0.0 0.0 0.0 0.0 
229 1.2112231254577637 0.0 0.0 0.0 0.0 0.0 
230 1.216437578201294 0.0 0.0 0.0 0.0 0.0 
231 1.221923589706421 0.0 0.0 0.0 0.0 0.0 
232 1.2271955013275146 0.0 0.0 0.0 0.0 0.0 
233 1.2324707508087158 0.0 0.0 0.0 0.0 0.0 
234 1.237724781036377 0.0 0.0 0.0 0.0 0.0 
235 1.2429656982421875 0.0 0.0 0.0 0.0 0.0 
236 1.248183012008667 0.0 0.0 0.0 0.0 0.0 
237 1.2533893585205078 0.0 0.0 0.0 0.0 0.0 
238 1.258622646331787 0.0 0.0 0.0 0.0 0.0 
239 1.263814926147461 0.0 0.0 0.0 0.0 0.0 
240 1.2690222263336182 0.0 0.0 0.0 0.0 0.0 
241 1.2743456363677979 0.0 0.0 0.0 0.0 0.0 
242 1.2796344757080078 0.0 0.0 0.0 0.0 0.0 
243 1.285095453262329 0.0 0.0 0.0 0.0 0.0 
244 1.2903807163238525 0.0 0.0 0.0 0.0 0.0 
245 1.295595645904541 0.0 0.0 0.0 0.0 0.0 
246 1.3009088039398193 0.0 0.0 0.0 0.0 0.0 
247 1.3062694072723389 0.0 0.0 0.0 0.0 0.0 
248 1.3115506172180176 0.0 0.0 0.0 0.0 0.0 
249 1.316845178604126 0.0 0.0 0.0 0.0 0.0 
250 1.3221404552459717 0.0 0.0 0.0 0.0 0.0 
251 1.3275432586669922 0.0 0.0 0.0 0.0 0.0 
252 1.3329675197601318 0.0 0.0 0.0 0.0 0.0 
253 1.3383030891418457 0.0 0.0 0.0 0.0 0.0 
254 1.3435516357421875 0.0 0.0 0.0 0.0 0.0 
255 1.3487999439239502 0.0 0.0 0.0 0.0 0.0 
256 1.3540799617767334 0.0 0.0 0.0 0.0 0.0 
257 1.3595194816589355 0.0 0.0 0.0 0.0 0.0 
258 1.3649380207061768 0.0 0.0 0.0 0.0 0.0 
259 1.3703992366790771 0.0 0.0 0.0 0.0 0.0 
260 1.3758580684661865 0.0 0.0 0.0 0.0 0.0 
261 1.3815934658050537 0.0 0.0 0.0 0.0 0.0 
262 1.3870174884796143 0.0 0.0 0.0 0.0 0.0 
263 1.3924529552459717 0.0 0.0 0.0 0.0 0.0 
264 1.397902250289917 0.0 0.0 0.0 0.0 0.0 
265 1.4033482074737549 0.0 0.0 0.0 0.0 0.0 
266 1.409247875213623 0.0 0.0 0.0 0.0 0.0 
267 1.41465425491333 0.0 0.0 0.0 0.0 0.0 
268 1.4200570583343506 0.0 0.0 0.0 0.0 0.0 
269 1.4253196716308594 0.0 0.0 0.0 0.0 0.0 
270 1.430532693862915 0.0 0.0 0.0 0.0 0.0 
271 1.4359545707702637 0.0 0.0 0.0 0.0 0.0 
272 1.441213846206665 0.0 0.0 0.0 0.0 0.0 
273 1.446509838104248 0.0 0.0 0.0 0.0 0.0 
274 1.451765775680542 0.0 0.0 0.0 0.0 0.0 
275 1.456998586654663 0.0 0.0 0.0 0.0 0.0 
276 1.46225905418396 0.0 0.0 0.0 0.0 0.0 
277 1.467501163482666 0.0 0.0 0.0 0.0 0.0 
278 1.4728987216949463 0.0 0.0 0.0 0.0 0.0 
279 1.4781439304351807 0.0 0.0 0.0 0.0 0.0 
280 1.4834094047546387 0.0 0.0 0.0 0.0 0.0 
281 1.4893219470977783 0.0 0.0 0.0 0.0 0.0 
282 1.4949870109558105 0.0 0.0 0.0 0.0 0.0 
283 1.5008177757263184 0.0 0.0 0.0 0.0 0.0 
284 1.5062541961669922 0.0 0.0 0.0 0.0 0.0 
285 1.5116512775421143 0.0 0.0 0.0 0.0 0.0 
286 1.517139196395874 0.0 0.0 0.0 0.0 0.0 
287 1.5225584506988525 0.0 0.0 0.0 0.0 0.0 
288 1.5279617309570312 0.0 0.0 0.0 0.0 0.0 
289 1.5334103107452393 0.0 0.0 0.0 0.0 0.0 
290 1.538806676864624 0.0 0.0 0.0 0.0 0.0 
291 1.5444142818450928 0.0 0.0 0.0 0.0 0.0 
292 1.5504660606384277 0.0 0.0 0.0 0.0 0.0 
293 1.5559582710266113 0.0 0.0 0.0 0.0 0.0 
294 1.5614819526672363 0.0 0.0 0.0 0.0 0.0 
295 1.5669150352478027 0.0 0.0 0.0 0.0 0.0 
296 1.5723247528076172 0.0 0.0 0.0 0.0 0.0 
297 1.5777549743652344 0.0 0.0 0.0 0.0 0.0 
298 1.5831539630889893 0.0 0.0 0.0 0.0 0.0 
299 1.5885930061340332 0.0 0.0 0.0 0.0 0.0 
300 1.5940275192260742 0.0 0.0 0.0 0.0 0.0 
301 1.5999586582183838 0.0 0.0 0.0 0.0 0.0 
302 1.6054868698120117 0.0 0.0 0.0 0.0 0.0 
303 1.6109354496002197 0.0 0.0 0.0 0.0 0.0 
304 1.6163177490234375 0.0 0.0 0.0 0.0 0.0 
305 1.621762752532959 0.0 0.0 0.0 0.0 0.0 
306 1.6271371841430664 0.0 0.0 0.0 0.0 0.0 
307 1.6324892044067383 0.0 0.0 0.0 0.0 0.0 
308 1.6378366947174072 0.0 0.0 0.0 0.0 0.0 
309 1.6431939601898193 0.0 0.0 0.0 0.0 0.0 
310 1.6485297679901123 0.0 0.0 0.0 0.0 0.0 
311 1.6540822982788086 0.0 0.0 0.0 0.0 0.0 
312 1.6595160961151123 0.0 0.0 0.0 0.0 0.0 
313 1.665027379989624 0.0 0.0 0.0 0.0 0.0 
314 1.6704273223876953 0.0 0.0 0.0 0.0 0.0 
315 1.6760082244873047 0.0 0.0 0.0 0.0 0.0 
316 1.6815941333770752 0.0 0.0 0.0 0.0 0.0 
317 1.6869897842407227 0.0 0.0 0.0 0.0 0.0 
318 1.6923911571502686 0.0 0.0 0.0 0.0 0.0 
319 1.697779893875122 0.0 0.0 0.0 0.0 0.0 
320 1.703338623046875 0.0 0.0 0.0 0.0 0.0 
321 1.7091655731201172 0.0 0.0 0.0 0.0 0.0 
322 1.7146036624908447 0.0 0.0 0.0 0.0 0.0 
323 1.7202339172363281 0.0 0.0 0.0 0.0 0.0 
324 1.7256743907928467 0.0 0.0 0.0 0.0 0.0 
325 1.731135606765747 0.0 0.0 0.0 0.0 0.0 
326 1.7365257740020752 0.0 0.0 0.0 0.0 0.0 
327 1.741915225982666 0.0 0.0 0.0 0.0 0.0 
328 1.7472691535949707 0.0 0.0 0.0 0.0 0.0 
329 1.7526347637176514 0.0 0.0 0.0 0.0 0.0 
330 1.7580013275146484 0.0 0.0 0.0 0.0 0.0 
331 1.7635455131530762 0.0 0.0 0.0 0.0 0.0 
332 1.768996000289917 0.0 0.0 0.0 0.0 0.0 
333 1.774505853652954 0.0 0.0 0.0 0.0 0.0 
334 1.7798981666564941 0.0 0.0 0.0 0.0 0.0 
335 1.7853386402130127 0.0 0.0 0.0 0.0 0.0 
336 1.7909247875213623 0.0 0.0 0.0 0.0 0.0 
337 1.7962791919708252 0.0 0.0 0.0 0.0 0.0 
338 1.8016679286956787 0.0 0.0 0.0 0.0 0.0 
339 1.8071675300598145 0.0 0.0 0.0 0.0 0.0 
340 1.812682867050171 0.0 0.0 0.0 0.0 0.0 
341 1.8187215328216553 0.0 0.0 0.0 0.0 0.0 
342 1.8243603706359863 0.0 0.0 0.0 0.0 0.0 
343 1.8299241065979004 0.0 0.0 0.0 0.0 0.0 
344 1.8355133533477783 0.0 0.0 0.0 0.0 0.0 
345 1.84116530418396 0.0 0.0 0.0 0.0 0.0 
346 1.8466074466705322 0.0 0.0 0.0 0.0 0.0 
347 1.852001667022705 0.0 0.0 0.0 0.0 0.0 
348 1.8573648929595947 0.0 0.0 0.0 0.0 0.0 
349 1.8627219200134277 0.0 0.0 0.0 0.0 0.0 
350 1.8680791854858398 0.0 0.0 0.0 0.0 0.0 
351 1.8736615180969238 0.0 0.0 0.0 0.0 0.0 
352 1.8790762424468994 0.0 0.0 0.0 0.0 0.0 
353 1.8846094608306885 0.0 0.0 0.0 0.0 0.0 
354 1.890235424041748 0.0 0.0 0.0 0.0 0.0 
355 1.896054744720459 0.0 0.0 0.0 0.0 0.0 
356 1.9014921188354492 0.0 0.0 0.0 0.0 0.0 
357 1.906851053237915 0.0 0.0 0.0 0.0 0.0 
358 1.9123444557189941 0.0 0.0 0.0 0.0 0.0 
359 1.9178142547607422 0.0 0.0 0.0 0.0 0.0 
360 1.92317533493042 0.0 0.0 0.0 0.0 0.0 
361 1.9289023876190186 0.0 0.0 0.0 0.0 0.0 
362 1.9343831539154053 0.0 0.0 0.0 0.0 0.0 
363 1.9402103424072266 0.0 0.0 0.0 0.0 0.0 
364 1.9458651542663574 0.0 0.0 0.0 0.0 0.0 
365 1.9512536525726318 0.0 0.0 0.0 0.0 0.0 
366 1.9567961692810059 0.0 0.0 0.0 0.0 0.0 
367 1.9621949195861816 0.0 0.0 0.0 0.0 0.0 
368 1.967552661895752 0.0 0.0 0.0 0.0 0.0 
369 1.9729690551757812 0.0 0.0 0.0 0.0 0.0 
370 1.9783577919006348 0.0 0.0 0.0 0.0 0.0 
371 1.9840154647827148 0.0 0.0 0.0 0.0 0.0 
372 1.9894790649414062 0.0 0.0 0.0 0.0 0.0 
373 1.994988203048706 0.0 0.0 0.0 0.0 0.0 
374 2.0006048679351807 0.0 0.0 0.0 0.0 0.0 
375 2.006016254425049 0.0 0.0 0.0 0.0 0.0 
376 2.0115621089935303 0.0 0.0 0.0 0.0 0.0 
377 2.0171377658843994 0.0 0.0 0.0 0.0 0.0 
378 2.0227041244506836 0.0 0.0 0.0 0.0 0.0 
379 2.028167963027954 0.0 0.0 0.0 0.0 0.0 
380 2.0336105823516846 0.0 0.0 0.0 0.0 0.0 
381 2.0392966270446777 0.0 0.0 0.0 0.0 0.0 
382 2.0449166297912598 0.0 0.0 0.0 0.0 0.0 
383 2.050530195236206 0.0 0.0 0.0 0.0 0.0 
384 2.0560219287872314 0.0 0.0 0.0 0.0 0.0 
385 2.061427593231201 0.0 0.0 0.0 0.0 0.0 
386 2.0669243335723877 0.0 0.0 0.0 0.0 0.0 
387 2.072383403778076 0.0 0.0 0.0 0.0 0.0 
388 2.077772378921509 0.0 0.0 0.0 0.0 0.0 
389 2.0831210613250732 0.0 0.0 0.0 0.0 0.0 
390 2.0885391235351562 0.0 0.0 0.0 0.0 0.0 
391 2.09421706199646 0.0 0.0 0.0 0.0 0.0 
392 2.0996716022491455 0.0 0.0 0.0 0.0 0.0 
393 2.1052420139312744 0.0 0.0 0.0 0.0 0.0 
394 2.1107676029205322 0.0 0.0 0.0 0.0 0.0 
395 2.116163969039917 0.0 0.0 0.0 0.0 0.0 
396 2.1216368675231934 0.0 0.0 0.0 0.0 0.0 
397 2.1271512508392334 0.0 0.0 0.0 0.0 0.0 
398 2.1325395107269287 0.0 0.0 0.0 0.0 0.0 
399 2.137953519821167 0.0 0.0 0.0 0.0 0.0 
400 2.1433212757110596 0.0 0.0 0.0 0.0 0.0 
401 2.149047374725342 0.0 0.0 0.0 0.0 0.0 
402 2.1544907093048096 0.0 0.0 0.0 0.0 0.0 
403 2.159999132156372 0.0 0.0 0.0 0.0 0.0 
404 2.1654601097106934 0.0 0.0 0.0 0.0 0.0 
405 2.1710026264190674 0.0 0.0 0.0 0.0 0.0 
406 2.176396369934082 0.0 0.0 0.0 0.0 0.0 
407 2.1818456649780273 0.0 0.0 0.0 0.0 0.0 
408 2.18725323677063 0.0 0.0 0.0 0.0 0.0 
409 2.1926348209381104 0.0 0.0 0.0 0.0 0.0 
410 2.1979799270629883 0.0 0.0 0.0 0.0 0.0 
411 2.2035279273986816 0.0 0.0 0.0 0.0 0.0 
412 2.2090656757354736 0.0 0.0 0.0 0.0 0.0 
413 2.2145204544067383 0.0 0.0 0.0 0.0 0.0 
414 2.219940185546875 0.0 0.0 0.0 0.0 0.0 
415 2.225487232208252 0.0 0.0 0.0 0.0 0.0 
416 2.2311651706695557 0.0 0.0 0.0 0.0 0.0 
417 2.23659610748291 0.0 0.0 0.0 0.0 0.0 
418 2.242034673690796 0.0 0.0 0.0 0.0 0.0 
419 2.247408390045166 0.0 0.0 0.0 0.0 0.0 
420 2.252810001373291 0.0 0.0 0.0 0.0 0.0 
421 2.258392810821533 0.0 0.0 0.0 0.0 0.0 
422 2.2639479637145996 0.0 0.0 0.0 0.0 0.0 
423 2.269515037536621 0.0 0.0 0.0 0.0 0.0 
424 2.274899959564209 0.0 0.0 0.0 0.0 0.0 
425 2.280278444290161 0.0 0.0 0.0 0.0 0.0 
426 2.2859413623809814 0.0 0.0 0.0 0.0 0.0 
427 2.292126178741455 0.0 0.0 0.0 0.0 0.0 
428 2.2975668907165527 0.0 0.0 0.0 0.0 0.0 
429 2.303110122680664 0.0 0.0 0.0 0.0 0.0 
430 2.308595895767212 0.0 0.0 0.0 0.0 0.0 
431 2.3143320083618164 0.0 0.0 0.0 0.0 0.0 
432 2.3198649883270264 0.0 0.0 0.0 0.0 0.0 
433 2.325605869293213 0.0 0.0 0.0 0.0 0.0 
434 2.3313956260681152 0.0 0.0 0.0 0.0 0.0 
435 2.3371622562408447 0.0 0.0 0.0 0.0 0.0 
436 2.342815399169922 0.0 0.0 0.0 0.0 0.0 
437 2.3483293056488037 0.0 0.0 0.0 0.0 0.0 
438 2.3537328243255615 0.0 0.0 0.0 0.0 0.0 
