i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 phi_x phi_y x y dx dy theta_d_x theta_d_y Kp_in_x Ki_in_x Kd_in_x Kp_in_y Ki_in_y Kd_in_y Kp_out_x Ki_out_x Kd_out_x Kp_out_y Ki_out_y Kd_out_y Kp_yaw Ki_yaw Kd_yaw
687 3.6833457946777344 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6252809919981266 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
688 3.688601493835449 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6263579582016531 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
689 3.6938421726226807 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6274643334651508 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
690 3.6991164684295654 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6285883541646313 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
691 3.704524278640747 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6301064584101863 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
692 3.709900140762329 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6314775045779721 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
693 3.7152864933013916 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6326836285631285 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
694 3.7206079959869385 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6338674984956041 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
695 3.7259042263031006 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6349613167395743 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
696 3.731153726577759 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6360778032273383 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
697 3.7363765239715576 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6372078906613786 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
698 3.7416751384735107 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6378859431218028 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
699 3.7469022274017334 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.639136466423924 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
700 3.752122163772583 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6402702766896815 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
701 3.7574574947357178 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6414107464695888 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
702 3.7628886699676514 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6424785246220182 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
703 3.768293857574463 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6435793870548576 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
704 3.773604154586792 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6446234007990461 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
705 3.7789385318756104 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.645710004586941 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
706 3.7841999530792236 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6463619668596781 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
707 3.7894234657287598 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.64752013679229 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
708 3.7946252822875977 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6490587305777239 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
709 3.7998533248901367 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.650365383133469 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
710 3.8050572872161865 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.651609570208298 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
711 3.8103508949279785 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6527395668167513 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
712 3.81561279296875 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6538010610663081 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
713 3.8209290504455566 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6544379576160422 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
714 3.8261919021606445 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6552802910872644 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
715 3.831617593765259 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6565526837389675 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
716 3.836857795715332 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6577763148713712 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
717 3.8420891761779785 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6588939898352983 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
718 3.8473293781280518 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6599480910981395 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
719 3.852548122406006 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.661040747397226 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
720 3.857752799987793 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6620798374611627 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
721 3.8630688190460205 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.6627032914995248 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
722 3.8684606552124023 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.009543953482121805 -0.6639210438274797 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
723 3.8737905025482178 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.010481712605840313 -0.6650351915087376 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
724 3.8790557384490967 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.01142786436455628 -0.6660871764019771 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
725 3.884416103363037 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.012302350957257633 -0.6671785628793028 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
726 3.8897345066070557 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.01321053770724719 -0.6682168910501829 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
727 3.895052194595337 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.014369042322300584 -0.6696835797785778 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
728 3.9002885818481445 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.01506414509133262 -0.6705635930156147 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
729 3.905496120452881 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.01571130452344276 -0.6714750972423218 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
730 3.9107251167297363 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.01655979423397456 -0.6728656796832837 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
731 3.916081666946411 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.017375683597765413 -0.6740835254323457 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
732 3.921374797821045 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.017941916472936897 -0.6752744284231648 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
733 3.9266738891601562 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.018511753968730706 -0.6763724665021411 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
734 3.931929111480713 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.01893035572310396 -0.6774914848909086 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
735 3.9372265338897705 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.019334913799405745 -0.6785463922086541 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
736 3.9424567222595215 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.019577648645186813 -0.6791793365993013 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
737 3.9476935863494873 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.019799988809552426 -0.6804027950595564 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
738 3.9529244899749756 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.01985669365127482 -0.6815970656770913 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
739 3.9582087993621826 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.01989071655630826 -0.6827738235889941 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
740 3.9634578227996826 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.019757733275650495 -0.6838633626996916 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
741 3.968994140625 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.019601244050358867 -0.684977281707492 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
742 3.9743053913116455 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.01935395200138994 -0.686029129396657 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
743 3.979646682739258 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.01905217825821464 -0.687120433551538 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
744 3.984917640686035 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.018641017731734662 -0.6882354115858483 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
745 3.9902164936065674 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.017857428107683985 -0.6897480902323012 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
746 3.9954638481140137 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.01708047730566569 -0.6911158929615548 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
747 4.000684022903442 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.016230812030085966 -0.6923967701404887 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
748 4.005900859832764 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.015414217327266362 -0.6936254919892311 0.16689710972195776 -0.2566568998245233 0.07012483601762931 0.0 0.0 0.0 -0.10584443108419635 -0.09730280814974934 -0.012807176161187758 -0.01177363978611967 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
